class,order,family,genus,sci_name,papers,status,min_depth,max_depth,year,size_type,size,range_km2,Species Name(RotW),page,chr,achr,NMDS1,NMDS2,NMDS3,uniqueness,sum_GDP_bil,pattern,shape
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Plesiotrygon,Plesiotrygon iwamae,9,VU,NA,NA,1987,DW,NA,506028,Plesiotrygon iwamae,518,3.596613614,9.447945875,-0.137575573,-4.476618748,-0.251071508,4.485764077,2547.681124,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Plesiotrygon,Plesiotrygon nana,1,NT,NA,NA,2011,DW,NA,38665,Plesiotrygon nana,519,2.213290727,7.081711116,6.069684729,-4.384909253,-0.479325762,7.503216314,2440.352107,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon adamastor,1,LC,NA,NA,2017,DW,NA,542,NA,NA,NA,NA,NA,NA,NA,NA,1895.111052,NA,NA
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon amandae,8,LC,NA,NA,2013,DW,NA,149626,Potamotrygon amandae,521,2.750976872,3.3703047,-9.880538777,-3.16946152,-0.325803215,10.38155483,2551.072749,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon amazona,2,LC,NA,NA,2017,DW,NA,1263,NA,NA,NA,NA,NA,NA,NA,NA,1895.111052,NA,NA
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon boesemani,2,NT,NA,NA,2008,DW,NA,23871,Potamotrygon boesemani,522,7.656597545,11.08521191,-28.02919553,-7.236468156,-0.067128841,28.94834676,9.014149709,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon brachyura,4,DD,NA,NA,1880,DW,NA,1368188,Potamotrygon brachyura,523,8.440938466,9.098813119,-2.773394663,-11.31448828,-4.829280959,12.61076198,2574.340025,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon castexi,3,DD,NA,NA,1969,DW,NA,1100686,NA,NA,NA,NA,NA,NA,NA,NA,2510.725869,NA,NA
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon constellata,0,DD,NA,NA,1880,DW,NA,433288,Potamotrygon constellata,524,5.088152715,4.302146665,3.432984553,-8.97415335,1.072501701,9.668043814,2323.218236,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon falkneri,30,DD,NA,NA,1963,DW,NA,753916,Potamotrygon falkneri,525,4.037831451,8.44215783,-18.93180893,-1.473016763,5.045654879,19.64794648,2574.340025,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon henlei,2,LC,NA,NA,1855,DW,NA,245875,Potamotrygon henlei,526,8.638225821,11.31717226,-27.4598272,-7.008254169,4.2562513,28.65786823,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon histrix,2,DD,NA,NA,1841,DW,NA,1666007,Potamotrygon histrix,527,2.09768116,4.641047867,-6.94333224,-2.491199495,-4.262985139,8.519916655,5667.330998,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon humerosa,28,DD,NA,NA,1913,DW,NA,NA,Potamotrygon humerosa,528,3.865357112,5.057442382,-5.83990914,-5.236574867,-0.407626868,7.854451907,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon leopoldi,14,VU,NA,NA,1970,DW,NA,110280,Potamotrygon leopoldi,530,0.993016698,7.372606948,-33.04234613,-0.540058555,1.072728075,33.0641656,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon limai,1,NT,NA,NA,2014,DW,NA,5896,Potamotrygon limai,531,2.020090885,9.244445251,-17.28913928,-7.353784995,-3.030833132,19.03098632,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon magdalenae,18,NT,NA,NA,1865,DW,NA,196803,Potamotrygon magdalenae,532,2.822431006,5.465815622,-19.25769936,-8.535226955,-3.90751381,21.42376596,320.7781672,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon marinae,2,NT,NA,NA,2006,DW,NA,73765,Potamotrygon marinae,533,6.855542692,10.19427848,-13.83709548,-6.131194461,0.674359787,15.14963755,2755.876559,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon motoro,110,DD,NA,NA,1841,DW,NA,1248085,Potamotrygon motoro,534,10.67727865,9.17743051,-7.563938453,-10.54293438,7.815916216,15.14777794,2510.725869,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon ocellata,1,DD,NA,NA,1912,DW,NA,44932,Potamotrygon ocellata,535,7.321856191,8.750665958,-17.63678633,-8.298775804,3.981600938,19.89419659,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon orbignyi,27,LC,NA,NA,1855,DW,NA,4809638,Potamotrygon orbignyi,536,4.946537145,7.459624119,-13.65677635,-4.626029822,0.144844379,14.41973204,4977.088286,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon rex,3,NT,NA,NA,2016,DW,NA,100098,Potamotrygon rex,538,2.845415453,7.065286167,-27.8122522,-12.13450935,2.973473817,30.48949387,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon schroederi,8,DD,NA,NA,1958,DW,NA,789813,Potamotrygon schroederi,539,11.51348606,14.65083734,-7.597607776,-19.42158888,0.72972395,20.86754072,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon schuemacheri,0,DD,NA,NA,1964,DW,NA,291167,Potamotrygon schuhmacheri,540,3.565136606,6.279960794,-7.952389693,-3.745363275,-2.131474235,9.044967126,2510.725869,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon scobina,8,DD,NA,NA,1913,DW,NA,1398865,Potamotrygon scobina,541,9.083196017,9.06163631,2.060846645,-16.92263107,-0.778696748,17.06542996,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon signata,1,DD,NA,NA,1913,DW,NA,219890,Potamotrygon signata,542,8.11174481,11.75547041,0.185306689,-5.942744022,-8.690825397,10.53000433,1895.111052,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon tigrina,2,EN,NA,NA,2011,DW,NA,1218,Potamotrygon tigrina,544,11.95456385,8.576246609,-0.467033303,-16.76564839,0.480112561,16.77902244,224.4628881,Spotted,Disc
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Potamotrygon,Potamotrygon yepezi,0,DD,NA,NA,1970,DW,NA,42612,Potamotrygon yepezi,546,2.295486703,3.681749751,-2.372984662,0.741573539,-1.432061919,2.869109419,320.7781672,Spotted,Disc
Chondrichthyes,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Pristis clavata,21,CR,0,20,1906,TL,318,1092759,Pristis clavata,1,1.221890375,5.008291092,2.523005589,7.97254245,-2.719002549,8.793177195,8408.761402,None,Wedge
Chondrichthyes,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Pristis pectinata,91,CR,0,122,1794,TL,554,2025769,Pristis pectinata,2,0.881039949,3.565304994,0.030144799,3.754098872,-6.16400852,7.217282597,31558.96943,None,Wedge
Chondrichthyes,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Pristis pristis,91,CR,0,60,1758,TL,656,6406114,Pristis pristis,3,2.657618071,6.398415058,4.927467025,-1.303355852,-2.479484743,5.668025437,20066.43213,None,Wedge
Chondrichthyes,RHINOPRISTIFORMES,PRISTIDAE,Pristis,Pristis zijsron,35,CR,0,100,1851,TL,700,5794497,Pristis zijsron,4,0.658502043,5.008095888,3.23813074,3.299792699,-7.059495353,8.438637164,26305.22406,None,Wedge
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,Psammobatis bergi,7,LC,10,80,1932,TL,61,457800,Psammobatis bergi,366,0.373125872,7.527409023,-24.17018036,-4.043530799,2.094693849,24.59543661,2534.86601,Other,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,Psammobatis extenta,19,LC,13,160,1913,TL,35,858601,Psammobatis extenta,367,0.58679728,5.055751774,5.375817241,3.889107957,3.277247765,7.400332737,2534.86601,Other,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,Psammobatis lentiginosa,6,LC,28,170,1983,TL,55,589713,Psammobatis lentiginosa,368,1.062132881,5.685581208,9.73350577,0.960561828,-0.595822098,9.798919205,2534.86601,Spotted,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,Psammobatis normani,8,LC,30,360,1983,TL,58,649725,Psammobatis normani,369,1.548314768,4.18708404,0.325539055,1.377228828,1.799452561,2.289271596,3762.837858,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,Psammobatis rudis,8,LC,30,475,1870,TL,53,971823,Psammobatis rudis,371,0.235597137,1.845052221,-1.658522044,2.111008627,-2.757028322,3.84814994,3762.837858,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,Psammobatis rutrum,4,LC,31,150,1891,TL,32,482634,Psammobatis rutrum,372,2.234444664,4.810987119,1.899534412,-1.611600077,2.604379629,3.603925504,2534.86601,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,Psammobatis scobina,2,LC,30,450,1857,TL,50,102110,Psammobatis scobina,373,0.545621442,2.383162658,-3.195967785,2.963151446,-1.517913983,4.615034066,3186.697055,None,Spade
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos buthi,1,VU,0,10,2019,TL,68.5,5303,NA,NA,NA,NA,NA,NA,NA,NA,1280.203193,NA,NA
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos glaucostigmus,12,VU,0,110,1883,TL,91,163534,Pseudobatos glaucostigmus,23,1.246332436,4.071307664,8.456715983,3.619807817,0.708675651,9.226119175,1980.993595,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos horkelii,35,CR,0,150,1841,TL,138,540132,Pseudobatos horkelii,24,0.94919175,4.175911246,8.896813784,6.594917087,-0.089280978,11.07493558,2534.86601,None,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos lentiginosus,13,VU,0,30,1880,TL,78,419272,Pseudobatos lentiginosus,25,1.876971681,5.20226149,14.37490671,6.28143349,-0.628459663,15.69997806,24740.15539,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos leucorhynchus,9,VU,0,50,1867,TL,106,73930,Pseudobatos leucorhynchus,26,1.277677594,8.51939328,-1.778397764,5.916127056,-5.238559764,8.09973866,1980.993595,None,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos percellens,24,EN,0,110,1792,TL,100,727223,Pseudobatos percellens,27,0.561247993,5.074696499,5.990199461,6.117832485,-6.001640734,10.45610135,6517.733179,Mottled,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos planiceps,11,VU,1,50,1880,TL,125,46231,Pseudobatos planiceps,28,1.906541405,5.365755365,-0.159552502,-0.40677494,-2.715210833,2.750144127,2492.527794,None,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos prahli,5,VU,1,70,1995,TL,90,63849,Pseudobatos prahli,29,1.591223886,4.296450805,8.342543181,5.708676822,0.885914404,10.14750522,2205.456483,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Pseudobatos,Pseudobatos productus,36,NT,1,91.5,1854,TL,156,432102,Pseudobatos productus,30,3.684755978,3.063247815,14.69350463,3.816402364,0.367371437,15.1854854,22727.24669,None,Wedge
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Pseudoraja,Pseudoraja fischeri,0,LC,412,576,1954,TL,58,4899,Pseudoraja fischeri,374,0.431260494,3.211688427,9.740395675,5.010641323,-0.638658253,10.97222488,28477.16202,Spotted,Spade
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pteroplatytrygon,Pteroplatytrygon violacea,70,LC,0,381,1832,DW,90,5313692,Pieroplatytrygon violacea,500,0.500387762,5.536092005,-18.74644507,5.898066972,0.281771398,19.65440897,75321.61259,None,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja asterias,41,LC,0,200,1809,TL,76,504409,Raja asterias,233,0.591032098,2.582479835,8.257987753,-2.512483193,2.703044276,9.045075006,9007.400766,Mottled,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja brachyura,45,NT,10,900,1871,TL,120,1353440,Raja brachyura,234,2.188383744,7.264426028,1.238449294,-3.265193439,4.248935412,5.499881542,13613.9986,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja clavata,340,NT,5,1020,1758,TL,130,3710055,Raja clavata,235,2.60573054,8.440480248,-4.236184374,3.371598011,-3.385244855,6.385359342,22606.11207,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja herwigi,0,DD,55,300,1965,TL,55,2747,Raja herwigi,236,4.632331411,8.380469645,-0.122167253,-3.286618179,3.628310681,4.897083038,2.128471063,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja maderensis,4,VU,150,150,1838,TL,80,53958,Raja maderensis,237,0.217155364,3.568073278,-3.939527009,5.595943176,-0.300268115,6.850154306,241.1044323,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja microocellata,16,NT,1,100,1818,TL,103,598752,Raja microocellata,238,1.345435467,8.795557496,-8.421436469,-0.549503755,-0.953923595,8.493086412,7860.455571,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja miraletus,38,LC,50,555,1758,TL,60,766675,Raja miraletus,239,1.823759389,7.379046345,-4.107443399,0.290343738,2.725080814,4.937758216,7577.669499,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja montagui,33,LC,10,800,1910,TL,80,1422283,Raja montagui,240,1.835775249,8.29608111,4.007654186,-2.434312122,0.894202249,4.773548496,19119.32691,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja ocellifera,1,EN,15,105,1906,TL,49,72093,Raja ocellifera,241,3.641279501,4.095932123,2.975367659,-11.75560333,4.334490614,12.87768734,385.3894234,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja parva,3,NT,10,300,2016,TL,63,229364,Raja parva,242,4.725061184,2.187412382,21.14100498,-16.39997208,4.858371935,27.19384036,850.0934533,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja pita,1,DD,15,15,1995,TL,46,21606,Raja pita,243,1.076000221,2.269864492,8.660881201,1.129173322,1.504000899,8.862726119,218.5297074,Mottled,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja polystigma,7,LC,10,800,1923,TL,60,662960,Raja polystigma,244,2.022814285,7.406789409,2.751420456,-0.571298492,5.129625466,5.84891049,8252.015714,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja radula,22,EN,0,350,1809,TL,80,1384411,Raja radula,245,2.368100776,8.957483194,-3.581757456,1.412655573,-3.275728794,5.055193505,8614.607445,Spotted,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja straeleni,5,NT,43,930,1951,TL,91,779666,Raja straeleni,246,1.24082634,4.5141734,3.409245891,3.973118953,-1.632495679,5.483946927,1376.088684,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Raja,Raja undulata,45,NT,0,200,1802,TL,114,801190,Raja undulata,247,1.990658061,10.83093968,-8.107228844,7.129208253,1.223781489,10.8651006,12084.21322,Other,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella annandalei,0,LC,397,827,1913,TL,32.7,2191,Rajella annandalei,248,0.029356798,0.82941645,24.39501661,18.31147157,-1.204204894,30.52665943,1089.077357,None,Disc
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella barnardi,0,LC,100,1700,1935,TL,75,876550,Rajella barnardi,249,0.176239364,1.262798037,4.299571588,8.835581217,-0.081499985,9.826517874,2793.658282,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella bathyphila,0,LC,600,2300,1908,TL,95,1444542,Rajella bathyphila,250,1.090051314,5.230822234,0.651086229,7.151226744,3.379594422,7.936347754,23213.14222,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella bigelowi,2,LC,625,4155,1978,TL,55,2223189,Rajella bigelowi,251,0.145436746,1.020231009,10.96859175,16.44271832,-1.944133794,19.86083198,25467.78057,Spotted,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella caudaspinosa,0,LC,100,1100,1923,TL,65,263993,Rajella caudaspinosa,252,0.524121301,3.15976365,-9.527487371,7.393702016,-1.000166888,12.101247,397.8645233,Spotted,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella challengeri,0,LC,860,1500,2008,TL,56,281437,Rajella challengeri,253,0.743602133,6.433808815,11.54363394,15.22363358,1.728162535,19.18335346,1410.266438,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella dissimilis,1,LC,400,1640,1970,TL,82,563107,Rajella dissimilis,254,1.16725211,4.33612912,-7.848073502,3.943330714,0.045501721,8.78317626,4697.554599,Spotted,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella eisenhardti,1,LC,757,907,1999,TL,38.5,45,Rajella eisenhardti,255,0.266977845,1.930314913,-19.12991852,1.068958107,2.10644621,19.27520608,107.3290175,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella fuliginea,0,LC,730,1280,1954,TL,45,378168,Rajella fuliginea,256,0.146451623,1.438063264,-8.481469389,10.52009596,-1.812008514,13.63418926,25802.8574,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella fyllae,12,LC,150,2050,1887,TL,56,4576574,Rajella fyllae,257,1.025696664,6.441661239,-0.467558249,1.237477448,4.218206187,4.420771944,32803.85027,Other,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella kukujevi,4,LC,750,2190,1985,TL,83,659835,Rajella kukujevi,258,0.534986952,3.957463834,8.132611764,18.20960211,-0.186616356,19.94401686,7871.799763,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella leoparda,0,LC,130,1920,1923,TL,95,883429,Rajella leoparda,259,0.886602876,2.126923067,-6.028007031,2.50577032,2.621856565,7.034904798,1247.957977,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella lintea,5,LC,196,635,1838,TL,125,1765801,Rajella lintea,260,0.347977264,2.866816539,-9.376544365,4.158466493,2.641560518,10.59199083,5089.990193,None,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella nigerrima,1,LC,590,1295,1960,TL,46,48489,Rajella nigerrima,261,0.255091799,3.043658457,-37.22320169,-1.974263097,-0.889856913,37.28614092,618.8632165,None,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella paucispinosa,1,LC,1230,1260,2014,TL,50,180,Rajella paucispinosa,262,0.220902769,1.322625655,15.60862043,18.21853958,-1.383902304,24.03038497,15.84040726,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella purpuriventralis,0,LC,730,2010,1962,TL,65,20474,Rajella purpuriventralis,263,0.214541827,2.061560605,-12.65770881,5.499475618,1.140580256,13.84784271,25550.47968,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella ravidula,0,LC,495,1475,1970,TL,79,143851,Rajella ravidula,264,0.108167712,1.55560796,2.133663337,11.44896156,0.04072579,11.64615381,602.5656519,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Rajella,Rajella sadowskii,0,LC,800,1360,1974,TL,75,25735,Rajella sadowskii,265,2.123828259,4.479712476,10.40449887,8.265971497,3.136483058,13.65347602,2182.182362,None,Rhombus
Chondrichthyes,RHINOPRISTIFORMES,RHINIDAE,Rhina,Rhina ancylostomus,29,CR,0,70,1801,TL,270,5182344,Rhina ancylostoma,5,1.134337871,6.274357585,-16.21860643,3.919604638,-5.227571007,17.48525074,36125.56256,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos albomaculatus,2,CR,0,132,1930,TL,80,327515,Rhinobatos albomaculatus,31,0.235358937,3.433672112,14.25165494,8.36851434,0.51344163,16.53497273,850.0934533,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos annandalei,7,CR,5,73,1926,TL,95,249629,Rhinobatos annandalei,32,1.537105796,6.465414165,5.620279876,-1.897971549,-1.076153271,6.02892592,5352.454481,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos austini,1,DD,0,107,2017,TL,115,33961,NA,NA,NA,NA,NA,NA,NA,NA,415.1621797,NA,NA
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos borneensis,1,EN,0,100,2016,TL,90,133586,Rhinobatos borneensis,33,1.381912685,3.34899345,5.667954948,-0.991303406,0.361826946,5.76535467,375.5013552,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos holcorhynchus,0,DD,75,350,1922,TL,127,57870,Rhinobatos holcorhynchus,34,6.259383053,4.021730877,13.15170048,-4.084297145,1.905842289,13.90255169,579.2278855,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos hynnicephalus,5,EN,20,100,1846,TL,100,169393,Rhinobatos hynnicephalus,35,3.086075887,7.810697701,8.239837432,-4.128601938,0.658121947,9.239772691,21737.46157,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos irvinei,3,CR,0,49,1931,TL,100,202315,Rhinobatos irvinei,36,1.453949808,6.653425858,-0.282927216,-3.180339053,-3.878700631,5.023835475,990.6992601,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos jimbaranensis,4,CR,1,60,2006,TL,99,11575,Rhinobatos jimbaranensis,37,2.489952989,5.636936777,7.359681542,-5.890830714,-6.394295981,11.39095343,1451.06064,Mottled,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos lionotus,2,CR,0,73,1926,TL,85,103930,Rhinobatos lionotus,38,3.082780614,5.551020512,0.665969261,-13.28825053,-2.542231969,13.54562884,3286.703408,Mottled,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos manai,1,LC,191,290,2016,TL,73.1,249,NA,NA,NA,NA,NA,NA,NA,NA,24.43020337,NA,NA
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos nudidorsalis,1,DD,125,125,2004,TL,50,6308,Rhinobatos nudidorsalis,39,5.123682798,3.139600941,28.05836557,-3.171073521,-4.780835298,28.63885423,13.31063696,None,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos penggali,4,EN,0,60,2006,TL,100,4388,Rhinobatos penggali,40,0.679375535,3.34764396,7.764313575,4.609984991,-5.823901834,10.74496903,1089.077357,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos punctifer,7,NT,0,70,1987,TL,90,1277905,Rhinobatos punctifer,41,0.421021589,4.880755397,0.753609078,-1.860288883,-0.347622762,2.037018153,2921.030171,Spotted,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos ranongensis,2,VU,68,108,2019,TL,63,1926,NA,NA,NA,NA,NA,NA,NA,NA,66.55145508,NA,NA
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos rhinobatos,28,CR,0,180,1758,TL,162,973369,Rhinobatos rhinobatos,42,1.655060023,4.205803712,14.38621973,-0.710582409,-3.094999876,14.73252422,9855.89549,Mottled,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos sainsburyi,1,LC,70,200,2004,TL,60,543897,Rhinobatos sainsburyi,43,1.333628106,3.197393643,20.69937317,6.054321732,-1.489673697,21.6180015,1410.266438,Mottled,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos schlegelii,6,CR,1,230,1841,TL,100,421815,Rhinobatos schlegelii,44,1.274639281,3.568228384,9.384098661,-2.699646784,-5.690164365,11.30165346,21396.97106,Mottled,Wedge
Chondrichthyes,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,Rhinobatos whitei,2,CR,0,100,2014,TL,84,44823,Rhinobatos whitei,45,1.953345841,3.736372192,14.02318744,-1.725398058,1.791869129,14.24210586,369.2872738,Mottled,Wedge
Chondrichthyes,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,Rhinoptera bonasus,142,VU,0,60,1815,DW,110,1448608,Rhinoptera bonasus,617,3.136193734,2.69354942,-13.10881344,-12.55219563,-4.847762724,18.78561706,28139.00558,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,Rhinoptera brasiliensis,13,VU,0,20,1836,DW,104,510682,Rhinoptera brasiliensis,618,0.288708004,1.146137316,-20.67447346,-10.7640708,-0.376563649,23.31181832,27632.12981,None,Diamond
